Ghost,	Grass,	65,	90,	122,	58,	75,	84,	6,	0,	494
Ghost,	Grass,	55,	85,	122,	58,	75,	99,	6,	0,	494
Ghost,	Grass,	75,	95,	122,	58,	75,	69,	6,	0,	494
Ghost,	Grass,	85,	100,	122,	58,	75,	54,	6,	0,	494
Ice,	Null,	55,	69,	85,	32,	35,	28,	6,	0,	304
Ice,	Null,	95,	117,	184,	44,	46,	28,	6,	0,	514
Flying,	Dragon,	40,	30,	35,	45,	40,	55,	6,	0,	245
Flying,	Dragon,	85,	70,	80,	97,	80,	123,	6,	0,	535
Fairy,	Null,	126,	131,	95,	131,	98,	99,	6,	1,	680
Dark,	Flying,	126,	131,	95,	131,	98,	99,	6,	1,	680
Dragon,	Ground,	108,	100,	121,	81,	95,	95,	6,	1,	600
Rock,	Fairy,	50,	100,	150,	100,	150,	50,	6,	1,	600
Rock,	Fairy,	50,	160,	110,	160,	110,	110,	6,	1,	700
Psychic,	Ghost,	80,	110,	60,	150,	130,	70,	6,	1,	600
Psychic,	Dark,	80,	160,	60,	170,	130,	80,	6,	1,	680
Fire,	Water,	80,	110,	120,	130,	90,	70,	6,	1,	600
